NHL000072,Daniel P Carr,Daniel,P,Carr,,,False,nh,,,,cfaee27ec17d4e68a639404cd7896411,,2011-06-21 18:49:56.956000,2013-01-04 00:08:31.547000
NHL000058,Charles J Brosseau,Charles,J,Brosseau,,,False,nh,,,,2e73e0896ef84d1f984aa306707e413b,,2011-06-21 18:49:56.845000,2013-01-04 00:08:31.534000
NHL000064,Michael D Brunelle,Michael,D,Brunelle,,,False,nh,,,,6f731384676248d5af86582cab12f519,,2011-06-21 18:49:56.940000,2012-06-05 18:35:12.810000
NHL000065,Lyle E Bulis,Lyle,E,Bulis,,,False,nh,,,,efa57e2402d94d31902d7230f90111eb,,2011-06-21 18:49:56.942000,2013-01-04 00:08:31.540000
NHL000073,Anne S Cartwright,Anne,S,Cartwright,,,False,nh,,,,2fd85904b1d942ddb5be01d06997c570,,2011-06-21 18:49:56.958000,2013-01-04 00:08:31.548000
NHL000074,Frank G Case,Frank,G,Case,,,False,nh,,,,a68599cb360d4ae2a51d77dcd7e22a32,,2011-06-21 18:49:56.960000,2013-01-04 00:08:31.549000
NHL000086,Jennifer R Coffey,Jennifer,R,Coffey,,,False,nh,,,,9a6928ce423f4668b2335592a870527a,http://www.gencourt.state.nh.us/house/images/memberpics/376804.jpg,2011-06-21 18:49:56.985000,2013-01-04 00:08:31.561000
NHL000099,Jennifer Daler,Jennifer,,Daler,,,False,nh,,,,8f97ae5a96e14c4e8d4c3572990b1dd5,,2011-06-21 18:49:57.012000,2013-01-04 00:08:31.574000
NHL000104,Cameron W DeJong,Cameron,W,DeJong,,,False,nh,,,,486af61f85b945a9bdc3c40a02beec22,http://www.gencourt.state.nh.us/house/images/memberpics/376929.jpg,2011-06-21 18:49:57.022000,2013-01-04 00:08:31.585000
NHL000108,Stephen T DeStefano,Stephen,T,DeStefano,,,False,nh,,,,3491857ead164b8da90c007d4fffebd1,,2011-06-21 18:49:57.030000,2013-01-04 00:08:31.590000
NHL000111,Shaun S Doherty,Shaun,S,Doherty,,,False,nh,,,,0d413462556f4aac98eb04f6fd387c81,,2011-06-21 18:49:57.037000,2013-01-04 00:08:31.593000
NHL000115,Richard B Drisko,Richard,B,Drisko,,,False,nh,,,,ec5aaa7d84234f9e84343d386bd2defd,,2011-06-21 18:49:57.047000,2013-01-04 00:08:31.597000
NHL000118,Stephanie Eaton,Stephanie,,Eaton,,,False,nh,,,,c4fb070f553540e6b1beed6b3d907532,,2011-06-21 18:49:57.069000,2013-01-04 00:08:31.600000
NHL000121,Larry Emerton,Larry,,Emerton,,,False,nh,,,,4166b3ec250841d097eaf79d72ec3e67,,2011-06-21 18:49:57.076000,2013-01-04 00:08:31.605000
NHL000129,Robert A Foose,Robert,A,Foose,,,False,nh,,,,afd1c6ef9a2b40e7a022837b0b041996,,2011-06-21 18:49:57.092000,2013-01-04 00:08:31.612000
NHL000134,Laura J Gandia,Laura,J,Gandia,,,False,nh,,,,2f5e46904fab4681bd42f061c58887d5,,2011-06-21 18:49:57.124000,2013-01-04 00:08:31.670000
NHL000146,Carlos E Gonzalez,Carlos,E,Gonzalez,,,False,nh,,,,55bebe472bfc41499a30b3ad4a007c1c,,2011-06-21 18:49:57.159000,2013-01-04 00:08:31.681000
NHL000158,Christine C Hamm,Christine,C,Hamm,,,False,nh,,,,e92231cf90cf4439befe1c317477e6d6,,2011-06-21 18:49:57.193000,2013-01-04 00:08:31.697000
NHL000164,Kenneth Hawkins,Kenneth, ,Hawkins,,,False,nh,,,,9dcd16bb787241b784660c8e4050f610,,2011-06-21 18:49:57.205000,2013-01-04 00:08:31.704000
NHL000172,Roland P Hofemann,Roland,P,Hofemann,,,False,nh,,,,82bb3920ec6843bbaef31af2934f21a5,,2011-06-21 18:49:57.234000,2013-01-04 00:08:32.002000
NHL000173,Edith A Hogan,Edith,A,Hogan,,,False,nh,,,,8fb909086fdc4cb9b2da3cc29d050465,,2011-06-21 18:49:57.236000,2013-01-04 00:08:31.712000
NHL000175,Frank R Holden,Frank,R,Holden,,,False,nh,,,,0c35e53f15ff494894e8f3d63f1246d7,,2011-06-21 18:49:57.245000,2013-01-04 00:08:31.714000
NHL000179,Thomas J Howard,Thomas,J,Howard,,,False,nh,,,,a0faefae14214376a61eb68a65a9a089,,2011-06-21 18:49:57.253000,2013-01-04 00:08:31.718000
NHL000184,Paul C Ingbretson,Paul,C,Ingbretson,,,False,nh,,,,dc249305fceb4956bb38387901706fe4,,2011-06-21 18:49:57.275000,2013-01-04 00:08:31.722000
NHL000197,Thomas E Keane,Thomas,E,Keane,,,False,nh,,,,55bf9c6f61ec45f6a323a9b279060592,,2011-06-21 18:49:57.318000,2013-01-04 00:08:31.733000
NHL000198,Sandra B Keans,Sandra,B,Keans,,,False,nh,,,,e299e1c2cd8248758ef37d96612147d3,,2011-06-21 18:49:57.320000,2013-01-04 00:08:31.734000
NHL000200,Robert P Kingsbury,Robert,P,Kingsbury,,,False,nh,,,,c77d67198fc741e1a330fb14151445a4,,2011-06-21 18:49:57.324000,2013-01-04 00:08:31.736000
NHL000201,J. David Knox,J. David,,Knox,,,False,nh,,,,4c4d1936e502455aaeb1714633d5f859,,2011-06-21 18:49:57.327000,2013-01-04 00:08:31.737000
NHL000205,Kenneth Kreis,Kenneth,,Kreis,,,False,nh,,,,052e37bd563847598ba5e6a676c0276d,,2011-06-21 18:49:57.335000,2013-01-04 00:08:31.741000
NHL000231,Andrew J Manuse,Andrew,J,Manuse,,,False,nh,,,,315757f7048d482c9b0eb123917dc10d,http://www.gencourt.state.nh.us/house/images/memberpics/376977.jpg,2011-06-21 18:49:57.393000,2013-01-04 00:08:31.765000
NHL000244,David R Meader,David,R,Meader,,,False,nh,,,,4fb30011e3d44bef84f515445498983f,,2011-06-21 18:49:57.421000,2013-01-04 00:08:31.778000
NHL000246,Evalyn S Merrick,Evalyn,S,Merrick,,,False,nh,,,,a39a4900648748d2a64e5e327d835eca,,2011-06-21 18:49:57.445000,2013-01-04 00:08:31.780000
NHL000249,Alida I Millham,Alida,I,Millham,,,False,nh,,,,4d0e3c17b4624d1ca7781e6802ce20fc,,2011-06-21 18:49:57.452000,2013-01-04 00:08:31.783000
NHL000250,Paul Mirski,Paul,,Mirski,,,False,nh,,,,ae6a5f9d260c4bd1839ba3afdce1bddf,,2011-06-21 18:49:57.454000,2013-01-04 00:08:31.784000
NHL000267,Russell T Ober,Russell,T,Ober,,,False,nh,,,,5caa34f8f90742f1875dc66e2a5014f7,,2011-06-21 18:49:57.509000,2013-01-04 00:08:31.813000
NHL000271,Joe Osgood,Joe,,Osgood,,,False,nh,,,,6213b805e40e423788aeb71d8462213f,,2011-06-21 18:49:57.518000,2013-01-04 00:08:31.817000
NHL000272,Derek Owen,Derek,,Owen,,,False,nh,,,,996f71298eb84cd7af675399c1d1fd7d,,2011-06-21 18:49:57.520000,2013-01-04 00:08:31.818000
NHL000275,Barry J Palmer,Barry,J,Palmer,,,False,nh,,,,21b5d1fccd124cf0b059d4f8ab3ab341,,2011-06-21 18:49:57.526000,2013-01-04 00:08:31.821000
NHL000283,Betsey L Patten,Betsey,L,Patten,,,False,nh,,,,05fddd2311ca4f248d90c4420b3f408b,http://www.gencourt.state.nh.us/house/images/memberpics/376041.jpg,2011-06-21 18:49:57.543000,2013-01-04 00:08:31.831000
NHL000292,Laurie P Pettengill,Laurie,P,Pettengill,,,False,nh,,,,eb120d2101624e3f97cf737c1bc962f4,,2011-06-21 18:49:57.561000,2013-01-04 00:08:31.842000
NHL000294,James P Pilliod,James,P,Pilliod,,,False,nh,,,,a48619ee6f704237a36664ebc102210f,,2011-06-21 18:49:57.627000,2013-01-04 00:08:31.844000
NHL000298,Frances D Potter,Frances,D,Potter,,,False,nh,,,,401c553ae984419ea14513455006ef3e,,2011-06-21 18:49:57.645000,2013-01-04 00:08:31.847000
NHL000302,Marshall E Quandt,Marshall,E,Quandt,,,False,nh,,,,b1b384656a19456faf95e325709387cc,,2011-06-21 18:49:57.653000,2013-01-04 00:08:31.851000
NHL000303,Matt J Quandt,Matt,J,Quandt,,,False,nh,,,,abf0816edbcc498991b0e040f06ae400,,2011-06-21 18:49:57.655000,2013-01-04 00:08:31.852000
NHL000306,Robin P Read,Robin,P,Read,,,False,nh,,,,8519fb860bcb4f75b1e9a217ef58d110,,2011-06-21 18:49:57.663000,2013-01-04 00:08:31.853000
NHL000312,William J Remick,William,J,Remick,,,False,nh,,,,1f324acad6fe4b8dad78ebb5d5add9a6,,2011-06-21 18:49:57.686000,2013-01-04 00:08:31.858000
NHL000324,Beverly T Rodeschin,Beverly,T,Rodeschin,,,False,nh,,,,92fb14b8b5524e47938cc669974b29c8,,2011-06-21 18:49:57.723000,2013-01-04 00:08:31.873000
NHL000328,David H Russell,David,H,Russell,,,False,nh,,,,c0ca93ff62da4ed2ad867249f14f0045,,2011-06-21 18:49:57.732000,2013-01-04 00:08:31.876000
NHL000334,Dino A Scala,Dino,A,Scala,,,False,nh,,,,e1c21ae50a354df0bc8f51773800e272,,2011-06-21 18:49:57.745000,2013-01-04 00:08:31.880000
NHL000341,G. Brian Seaworth,G. Brian,,Seaworth,,,False,nh,,,,28631ad2d8924d29ae57073eb44cf3e2,,2011-06-21 18:49:57.790000,2013-01-04 00:08:31.886000
NHL000350,Peter L Silva,Peter,L,Silva,,,False,nh,,,,26ec08466549413a96d3daf6610e2c74,http://www.gencourt.state.nh.us/house/images/memberpics/376865.jpg,2011-06-21 18:49:57.811000,2013-01-04 00:08:31.894000
NHL000354,Edwin O Smith,Edwin,O,Smith,,,False,nh,,,,b2067217afbf47adafbcb38d8bc22288,,2011-06-21 18:49:57.821000,2013-01-04 00:08:31.898000
NHL000360,Tony F Soltani,Tony,F,Soltani,,,False,nh,,,,78c6e0f05e7f45138b002e00cbcc39db,,2011-06-21 18:49:57.861000,2013-01-04 00:08:31.911000
NHL000361,Gregory M Sorg,Gregory,M,Sorg,,,False,nh,,,,9586a20201284b4b821e667ba5c673c5,,2011-06-21 18:49:57.863000,2013-01-04 00:08:31.912000
NHL000362,Connie M Soucy,Connie,M,Soucy,,,False,nh,,,,b64d4ee3460946329ce6ee0ae894279f,,2011-06-21 18:49:57.865000,2013-01-04 00:08:31.913000
NHL000367,Dale R Sprague,Dale,R,Sprague,,,False,nh,,,,c69ca8a1fbd3432ead7ca304b0b3d884,,2011-06-21 18:49:57.876000,2013-01-04 00:08:31.918000
NHL000369,Stephen B Stepanek,Stephen,B,Stepanek,,,False,nh,,,,d2107924c4524f98baefd92f5901f1d8,,2011-06-21 18:49:57.881000,2013-01-04 00:08:31.920000
NHL000370,Franklin W Sterling,Franklin,W,Sterling,,,False,nh,,,,de9dc94e541d40b1b7ea95c1131ef9fc,,2011-06-21 18:49:57.883000,2013-01-04 00:08:31.921000
NHL000382,Kathleen N Taylor,Kathleen,N,Taylor,,,False,nh,,,,470fde01686240089c6cf79b0d082408,,2011-06-21 18:49:57.939000,2013-01-04 00:08:31.933000
NHL000385,John E Tholl,John,E,Tholl,,,False,nh,,,,b0288c865f5044878c382fdf7fefa2c0,,2011-06-21 18:49:57.946000,2013-01-04 00:08:31.936000
NHL000389,William B Tobin,William,B,Tobin,,,False,nh,,,,1b042faeb344416086df3c3ee55f74bb,,2011-06-21 18:49:57.959000,2013-01-04 00:08:31.940000
NHL000392,Marc D Tremblay,Marc,D,Tremblay,,,False,nh,,,,1e628b2d23ec419abc724d76a78e33b6,,2011-06-21 18:49:57.966000,2013-01-04 00:08:31.942000
NHL000400,Carol M Vita,Carol,M,Vita,,,False,nh,,,,272013fc01bc499d8c0b05bfc6dd7ce8,,2011-06-21 18:49:57.986000,2013-01-04 00:08:31.950000
NHL000550,Curtis W Grace,Curtis,W,Grace,,,True,nh,lower,Rockingham 11,Republican,,,2013-01-04 00:08:26.829000,2013-03-01 00:54:28.642000
NHL000554,James P Gray,James,P,Gray,,,True,nh,lower,Strafford 8,Republican,,http://www.gencourt.state.nh.us/house/images/memberpics/377107.jpg,2013-01-04 00:08:26.871000,2013-03-01 00:54:28.648000
NHL000559,Kenneth Grossman,Kenneth,,Grossman,,,True,nh,lower,Strafford 4,Democratic,,,2013-01-04 00:08:26.925000,2013-03-01 00:54:28.651000
NHL000566,Daniel C Hansberry,Daniel,C,Hansberry,,,True,nh,lower,Hillsborough 35,Democratic,,,2013-01-04 00:08:27.002000,2013-03-01 00:54:28.652000
NHL000575,Barbara S Helmstetter,Barbara,S,Helmstetter,,,True,nh,lower,Rockingham 9,Democratic,,,2013-01-04 00:08:27.100000,2013-03-01 00:54:28.654000
NHL000581,Geoffrey D Hirsch,Geoffrey,D,Hirsch,,,True,nh,lower,Merrimack 6,Democratic,,,2013-01-04 00:08:27.167000,2013-03-01 00:54:28.656000
NHL000582,Bruce E Hodgdon,Bruce,E,Hodgdon,,,True,nh,lower,Rockingham 1,Republican,,,2013-01-04 00:08:27.179000,2013-03-01 00:54:28.658000
NHL000585,Stephen Holmes,Stephen,,Holmes,,,True,nh,lower,Belknap 5,Republican,,,2013-01-04 00:08:27.212000,2013-03-01 00:54:28.660000
NHL000590,Jane J Hunt,Jane,J,Hunt,,,True,nh,lower,Merrimack 15,Democratic,,,2013-01-04 00:08:27.270000,2013-03-01 00:54:28.662000
NHL000604,George Katsiantonis,George,,Katsiantonis,,,True,nh,lower,Hillsborough 17,Democratic,,,2013-01-04 00:08:27.454000,2013-03-01 00:54:28.664000
NHL000330,Laurie J Sanborn,Laurie,J,Sanborn,,,True,nh,lower,Hillsborough 41,Republican,,,2011-06-21 18:49:57.736000,2013-03-01 00:54:28.666000
NHL000083,Lars T Christiansen,Lars,T,Christiansen,,,True,nh,lower,Hillsborough 37,Republican,,,2011-06-21 18:49:56.979000,2013-03-01 00:54:28.668000
NHL000127,Donald H Flanders,Donald,H,Flanders,,,True,nh,lower,Belknap 3,Republican,,,2011-06-21 18:49:57.088000,2013-03-01 00:54:28.670000
NHL000133,Raymond G Gagnon,Raymond,G,Gagnon,,,True,nh,lower,Sullivan 5,Democratic,60c436c218834a60b22dc6c11fa394cc,http://www.gencourt.state.nh.us/house/images/memberpics/376781.jpg,2011-06-21 18:49:57.121000,2013-03-01 00:54:28.672000
NHL000089,Guy Comtois,Guy,,Comtois,,,True,nh,lower,Belknap 7,Republican,75f0885e050b4b1e8ffea3faf3033bbc,,2011-06-21 18:49:56.991000,2013-03-01 00:54:28.674000
NHL000247,Harry C Merrow,Harry,C,Merrow,,,True,nh,lower,Carroll 5,Republican,,,2011-06-21 18:49:57.447000,2013-03-01 00:54:28.676000
NHL000338,Stephen J Schmidt,Stephen,J,Schmidt,,,True,nh,lower,Carroll 6,Republican,,,2011-06-21 18:49:57.764000,2013-03-01 00:54:28.678000
NHL000329,Tara A Sad,Tara,A,Sad,,,True,nh,lower,Cheshire 1,Democratic,,,2011-06-21 18:49:57.734000,2013-03-01 00:54:28.690000
NHL000180,John B Hunt,John,B,Hunt,,,True,nh,lower,Cheshire 11,Republican,ef0ba58703d54f879444928c288907c7,,2011-06-21 18:49:57.255000,2013-03-01 00:54:28.692000
NHL000323,Kris E Roberts,Kris,E,Roberts,,,True,nh,lower,Cheshire 4,Democratic,,,2011-06-21 18:49:57.720000,2013-03-01 00:54:28.694000
NHL000189,Gladys Johnsen,Gladys,,Johnsen,,,True,nh,lower,Cheshire 7,Democratic,,,2011-06-21 18:49:57.288000,2013-03-01 00:54:28.696000
NHL000095,Gary M Coulombe,Gary,M,Coulombe,,,True,nh,lower,Coos 3,Democratic,,,2011-06-21 18:49:57.004000,2013-03-01 00:54:28.698000
NHL000162,William A Hatch,William,A,Hatch,,,True,nh,lower,Coos 6,Democratic,109e1343dcbb404099117b460f4cd154,,2011-06-21 18:49:57.201000,2013-03-01 00:54:28.700000
NHL000390,Charles L Townsend,Charles,L,Townsend,,,True,nh,lower,Grafton 11,Democratic,,http://www.gencourt.state.nh.us/house/images/memberpics/376877.jpg,2011-06-21 18:49:57.961000,2013-03-01 00:54:28.702000
NHL000282,Beatriz Pastor,Beatriz,,Pastor,,,True,nh,lower,Grafton 12,Democratic,,,2011-06-21 18:49:57.541000,2013-03-01 00:54:28.693000
NHL000782,Mary Beth E Walz,Mary Beth,E,Walz,,,True,nh,lower,Merrimack 23,Democratic,,,2013-01-04 00:08:30.252000,2013-03-01 00:54:28.705000
NHL000462,Steven J Briden,Steven,J,Briden,,,True,nh,lower,Rockingham 18,Democratic,,,2013-01-04 00:08:25.854000,2013-03-01 00:54:28.706000
NHL000430,Caroletta C Alicea,Caroletta,C,Alicea,,,True,nh,lower,Merrimack 8,Democratic,13a85acd23bd4c1ea6d3bd225e6c3ecb,,2013-01-04 00:08:25.546000,2013-03-01 00:54:28.708000
NHL000433,Richard Ames,Richard,,Ames,,,True,nh,lower,Cheshire 9,Democratic,e069d3c5e6284c1481763b840ef1ac34,,2013-01-04 00:08:25.575000,2013-03-01 00:54:28.711000
NHL000434,Christopher R Andrews,Christopher,R,Andrews,,,True,nh,lower,Merrimack 23,Democratic,,,2013-01-04 00:08:25.584000,2013-03-01 00:54:28.713000
NHL000435,E. Elaine Andrews-Ahearn,E. Elaine,,Andrews-Ahearn,,,True,nh,lower,Rockingham 37,Democratic,,,2013-01-04 00:08:25.594000,2013-03-01 00:54:28.715000
NHL000436,Beth R Arsenault,Beth,R,Arsenault,,,True,nh,lower,Belknap 9,Democratic,,,2013-01-04 00:08:25.603000,2013-03-01 00:54:28.699000
NHL000438,William S Baber,William,S,Baber,,,True,nh,lower,Strafford 14,Democratic,,,2013-01-04 00:08:25.622000,2013-03-01 00:54:28.716000
NHL000439,Robert A Backus,Robert,A,Backus,,,True,nh,lower,Hillsborough 19,Democratic,,,2013-01-04 00:08:25.633000,2013-03-01 00:54:28.718000
NHL000440,Brad Bailey,Brad,,Bailey,,,True,nh,lower,Grafton 14,Republican,f1ee10f5607e40b1b0c99eafd7c222d1,,2013-01-04 00:08:25.643000,2013-03-01 00:54:28.707000
NHL000443,Christy D Bartlett,Christy,D,Bartlett,,,True,nh,lower,Merrimack 19,Democratic,,,2013-01-04 00:08:25.673000,2013-03-01 00:54:28.721000
NHL000444,Steven P Beaudoin,Steven,P,Beaudoin,,,True,nh,lower,Strafford 9,Republican,,,2013-01-04 00:08:25.682000,2013-03-01 00:54:28.723000
NHL000445,Jane E Beaulieu,Jane,E,Beaulieu,,,True,nh,lower,Hillsborough 45,Democratic,,,2013-01-04 00:08:25.692000,2013-03-01 00:54:28.725000
NHL000449,Paul S Berch,Paul,S,Berch,,,True,nh,lower,Cheshire 1,Democratic,754b72f5d6db48aaa376d4620933def6,http://www.gencourt.state.nh.us/house/images/memberpics/377068.jpg,2013-01-04 00:08:25.729000,2013-03-01 00:54:28.727000
NHL000451,Patrick J Bick,Patrick,J,Bick,,,True,nh,lower,Rockingham 8,Republican,,,2013-01-04 00:08:25.748000,2013-03-01 00:54:28.728000
NHL000452,David A Bickford,David,A,Bickford,,,True,nh,lower,Strafford 3,Republican,,,2013-01-04 00:08:25.758000,2013-03-01 00:54:28.730000
NHL000454,Franklin C Bishop,Franklin,C,Bishop,,,True,nh,lower,Rockingham 3,Republican,,,2013-01-04 00:08:25.777000,2013-03-01 00:54:28.732000
NHL000455,Peter W Bixby,Peter,W,Bixby,,,True,nh,lower,Strafford 17,Democratic,,,2013-01-04 00:08:25.786000,2013-03-01 00:54:28.734000
NHL000457,Ronald R Boisvert,Ronald,R,Boisvert,,,True,nh,lower,Hillsborough 45,Democratic,,,2013-01-04 00:08:25.805000,2013-03-01 00:54:28.736000
NHL000458,Efstathia C Booras,Efstathia,C,Booras,,,True,nh,lower,Hillsborough 33,Democratic,,,2013-01-04 00:08:25.815000,2013-03-01 00:54:28.738000
NHL000463,Rebecca A Brown,Rebecca,A,Brown,,,True,nh,lower,Grafton 2,Democratic,,,2013-01-04 00:08:25.863000,2013-03-01 00:54:28.804000
NHL000464,Thomas L Buco,Thomas,L,Buco,,,True,nh,lower,Carroll 2,Democratic,,http://www.gencourt.state.nh.us/house/images/memberpics/376645.jpg,2013-01-04 00:08:25.873000,2013-03-01 00:54:28.806000
NHL000465,Richard B Burchell,Richard,B,Burchell,,,True,nh,lower,Belknap 5,Republican,,,2013-01-04 00:08:25.882000,2013-03-01 00:54:28.808000
NHL000466,Greg Burdwood,Greg,,Burdwood,,,True,nh,lower,Strafford 17,Democratic,,,2013-01-04 00:08:25.892000,2013-03-01 00:54:28.810000
NHL000467,Rachel B Burke,Rachel,B,Burke,,,True,nh,lower,Strafford 2,Democratic,,,2013-01-04 00:08:25.902000,2013-03-01 00:54:28.812000
NHL000468,Scott A Burns,Scott,A,Burns,,,True,nh,lower,Merrimack 2,Democratic,,,2013-01-04 00:08:25.911000,2013-03-01 00:54:28.813000
NHL000469,Delmar D Burridge,Delmar,D,Burridge,,,True,nh,lower,Cheshire 16,Democratic,6ec38899be1b458eb21d50d99cedad3d,,2013-01-04 00:08:25.921000,2013-03-01 00:54:28.814000
NHL000471,Elizabeth B Burtis,Elizabeth,B,Burtis,,,True,nh,lower,Rockingham 6,Democratic,,http://www.gencourt.state.nh.us/house/images/memberpics/377077.jpg,2013-01-04 00:08:25.940000,2013-03-01 00:54:28.816000
NHL000472,Edward A Butler,Edward,A,Butler,,,True,nh,lower,Carroll 7,Democratic,,http://www.gencourt.state.nh.us/house/images/memberpics/376662.jpg,2013-01-04 00:08:25.950000,2013-03-01 00:54:28.818000
NHL000474,Frank A Byron,Frank,A,Byron,,,True,nh,lower,Hillsborough 20,Republican,,http://www.gencourt.state.nh.us/house/images/memberpics/377078.jpg,2013-01-04 00:08:25.972000,2013-03-01 00:54:28.820000
NHL000475,Michael D Cahill,Michael,D,Cahill,,,True,nh,lower,Rockingham 17,Democratic,,,2013-01-04 00:08:25.982000,2013-03-01 00:54:28.820000
NHL000478,Lorrie J Carey,Lorrie,J,Carey,,,True,nh,lower,Merrimack 26,Democratic,,http://www.gencourt.state.nh.us/house/images/memberpics/377080.jpg,2013-01-04 00:08:26.012000,2013-03-01 00:54:28.919000
NHL000479,Douglas L Carroll,Douglas,L,Carroll,,,True,nh,lower,Hillsborough 34,Democratic,,,2013-01-04 00:08:26.022000,2013-03-01 00:54:28.921000
NHL000480,Clyde J Carson,Clyde,J,Carson,,,True,nh,lower,Merrimack 7,Democratic,,,2013-01-04 00:08:26.032000,2013-03-01 00:54:28.817000
NHL000491,Evelyn M Connor,Evelyn,M,Connor,,,True,nh,lower,Hillsborough 2,Democratic,,,2013-01-04 00:08:26.160000,2013-03-01 00:54:28.924000
NHL000494,Glenn Cordelli,Glenn,,Cordelli,,,True,nh,lower,Carroll 4,Republican,,,2013-01-04 00:08:26.190000,2013-03-01 00:54:28.926000
NHL000495,Jane Cormier,Jane,,Cormier,,,True,nh,lower,Belknap 8,Republican,,,2013-01-04 00:08:26.200000,2013-03-01 00:54:28.927000
NHL000499,Patrick L Culbert,Patrick,L,Culbert,,,True,nh,lower,Hillsborough 37,Republican,,,2013-01-04 00:08:26.239000,2013-03-01 00:54:28.929000
NHL000500,Robert R Cushing,Robert,R,Cushing,,,True,nh,lower,Rockingham 21,Democratic,,,2013-01-04 00:08:26.249000,2013-03-01 00:54:28.931000
NHL000503,David J Danielson,David,J,Danielson,,,True,nh,lower,Hillsborough 7,Republican,,,2013-01-04 00:08:26.279000,2013-03-01 00:54:28.933000
